F = 1.000000 | I = 13192 | calculated 0.000038
F = -1.000000 | I = 13193 | calculated -0.000038
F = 1.000000 | I = 13194 | calculated 0.000038
F = -1.000000 | I = 13195 | calculated -0.000038
F = 1.000000 | I = 13196 | calculated 0.000038
F = -1.000000 | I = 13197 | calculated -0.000038
F = 1.000000 | I = 13198 | calculated 0.000038
F = -1.000000 | I = 13199 | calculated -0.000038
F = 1.000000 | I = 13200 | calculated 0.000038
F = -1.000000 | I = 13201 | calculated -0.000038
F = 1.000000 | I = 13202 | calculated 0.000038
F = -1.000000 | I = 13203 | calculated -0.000038
F = 1.000000 | I = 13204 | calculated 0.000038
F = -1.000000 | I = 13205 | calculated -0.000038
F = 1.000000 | I = 13206 | calculated 0.000038
F = -1.000000 | I = 13207 | calculated -0.000038
F = 1.000000 | I = 13208 | calculated 0.000038
F = -1.000000 | I = 13209 | calculated -0.000038
F = 1.000000 | I = 13210 | calculated 0.000038
F = -1.000000 | I = 13211 | calculated -0.000038
F = 1.000000 | I = 13212 | calculated 0.000038
F = -1.000000 | I = 13213 | calculated -0.000038
F = 1.000000 | I = 13214 | calculated 0.000038
F = -1.000000 | I = 13215 | calculated -0.000038
F = 1.000000 | I = 13216 | calculated 0.000038
F = -1.000000 | I = 13217 | calculated -0.000038
F = 1.000000 | I = 13218 | calculated 0.000038
F = -1.000000 | I = 13219 | calculated -0.000038
F = 1.000000 | I = 13220 | calculated 0.000038
F = -1.000000 | I = 13221 | calculated -0.000038
F = 1.000000 | I = 13222 | calculated 0.000038
F = -1.000000 | I = 13223 | calculated -0.000038
F = 1.000000 | I = 13224 | calculated 0.000038
F = -1.000000 | I = 13225 | calculated -0.000038
F = 1.000000 | I = 13226 | calculated 0.000038
F = -1.000000 | I = 13227 | calculated -0.000038
F = 1.000000 | I = 13228 | calculated 0.000038
F = -1.000000 | I = 13229 | calculated -0.000038
F = 1.000000 | I = 13230 | calculated 0.000038
F = -1.000000 | I = 13231 | calculated -0.000038
F = 1.000000 | I = 13232 | calculated 0.000038
F = -1.000000 | I = 13233 | calculated -0.000038
F = 1.000000 | I = 13234 | calculated 0.000038
F = -1.000000 | I = 13235 | calculated -0.000038
F = 1.000000 | I = 13236 | calculated 0.000038
F = -1.000000 | I = 13237 | calculated -0.000038
F = 1.000000 | I = 13238 | calculated 0.000038
F = -1.000000 | I = 13239 | calculated -0.000038
F = 1.000000 | I = 13240 | calculated 0.000038
F = -1.000000 | I = 13241 | calculated -0.000038
F = 1.000000 | I = 13242 | calculated 0.000038
F = -1.000000 | I = 13243 | calculated -0.000038
F = 1.000000 | I = 13244 | calculated 0.000038
F = -1.000000 | I = 13245 | calculated -0.000038
F = 1.000000 | I = 13246 | calculated 0.000038
F = -1.000000 | I = 13247 | calculated -0.000038
F = 1.000000 | I = 13248 | calculated 0.000038
F = -1.000000 | I = 13249 | calculated -0.000038
F = 1.000000 | I = 13250 | calculated 0.000038
F = -1.000000 | I = 13251 | calculated -0.000038
F = 1.000000 | I = 13252 | calculated 0.000038
F = -1.000000 | I = 13253 | calculated -0.000038
F = 1.000000 | I = 13254 | calculated 0.000038
F = -1.000000 | I = 13255 | calculated -0.000038
F = 1.000000 | I = 13256 | calculated 0.000038
F = -1.000000 | I = 13257 | calculated -0.000038
F = 1.000000 | I = 13258 | calculated 0.000038
F = -1.000000 | I = 13259 | calculated -0.000038
F = 1.000000 | I = 13260 | calculated 0.000038
F = -1.000000 | I = 13261 | calculated -0.000038
F = 1.000000 | I = 13262 | calculated 0.000038
F = -1.000000 | I = 13263 | calculated -0.000038
F = 1.000000 | I = 13264 | calculated 0.000038
F = -1.000000 | I = 13265 | calculated -0.000038
F = 1.000000 | I = 13266 | calculated 0.000038
F = -1.000000 | I = 13267 | calculated -0.000038
F = 1.000000 | I = 13268 | calculated 0.000038
F = -1.000000 | I = 13269 | calculated -0.000038
F = 1.000000 | I = 13270 | calculated 0.000038
F = -1.000000 | I = 13271 | calculated -0.000038
F = 1.000000 | I = 13272 | calculated 0.000038
F = 1.000000 | I = 13274 | calculated 0.000038
F = -1.000000 | I = 13275 | calculated -0.000038
F = 1.000000 | I = 13276 | calculated 0.000038
F = -1.000000 | I = 13273 | calculated -0.000038
F = -1.000000 | I = 13277 | calculated -0.000038
F = 1.000000 | I = 13278 | calculated 0.000038
F = -1.000000 | I = 13279 | calculated -0.000038
F = 1.000000 | I = 13280 | calculated 0.000038
F = -1.000000 | I = 13281 | calculated -0.000038
F = 1.000000 | I = 13282 | calculated 0.000038
F = -1.000000 | I = 13283 | calculated -0.000038
F = 1.000000 | I = 13284 | calculated 0.000038
F = -1.000000 | I = 13285 | calculated -0.000038
F = 1.000000 | I = 13286 | calculated 0.000038
F = -1.000000 | I = 13287 | calculated -0.000038
F = 1.000000 | I = 13288 | calculated 0.000038
F = -1.000000 | I = 13289 | calculated -0.000038
F = 1.000000 | I = 13290 | calculated 0.000038
F = -1.000000 | I = 13291 | calculated -0.000038
F = 1.000000 | I = 13292 | calculated 0.000038
F = -1.000000 | I = 13293 | calculated -0.000038
F = 1.000000 | I = 13294 | calculated 0.000038
F = -1.000000 | I = 13295 | calculated -0.000038
F = 1.000000 | I = 13296 | calculated 0.000038
F = -1.000000 | I = 13297 | calculated -0.000038
F = 1.000000 | I = 13298 | calculated 0.000038
F = -1.000000 | I = 13299 | calculated -0.000038
F = 1.000000 | I = 13300 | calculated 0.000038
F = -1.000000 | I = 13301 | calculated -0.000038
F = 1.000000 | I = 13302 | calculated 0.000038
F = -1.000000 | I = 13303 | calculated -0.000038
F = 1.000000 | I = 13304 | calculated 0.000038
F = -1.000000 | I = 13305 | calculated -0.000038
F = 1.000000 | I = 13306 | calculated 0.000038
F = -1.000000 | I = 13307 | calculated -0.000038
F = 1.000000 | I = 13308 | calculated 0.000038
F = -1.000000 | I = 13309 | calculated -0.000038
F = 1.000000 | I = 13310 | calculated 0.000038
F = -1.000000 | I = 13311 | calculated -0.000038
F = 1.000000 | I = 13312 | calculated 0.000038
F = -1.000000 | I = 13313 | calculated -0.000038
F = 1.000000 | I = 13314 | calculated 0.000038
F = -1.000000 | I = 13315 | calculated -0.000038
F = 1.000000 | I = 13316 | calculated 0.000038
F = -1.000000 | I = 13317 | calculated -0.000038
F = 1.000000 | I = 13318 | calculated 0.000038
F = -1.000000 | I = 13319 | calculated -0.000038
F = 1.000000 | I = 13320 | calculated 0.000038
F = -1.000000 | I = 13321 | calculated -0.000038
F = 1.000000 | I = 13322 | calculated 0.000038
F = -1.000000 | I = 13323 | calculated -0.000038
F = 1.000000 | I = 13324 | calculated 0.000038
F = -1.000000 | I = 13325 | calculated -0.000038
F = 1.000000 | I = 13326 | calculated 0.000038
F = -1.000000 | I = 13327 | calculated -0.000038
F = 1.000000 | I = 13328 | calculated 0.000038
F = -1.000000 | I = 13329 | calculated -0.000038
F = 1.000000 | I = 13330 | calculated 0.000038
F = -1.000000 | I = 13331 | calculated -0.000038
F = 1.000000 | I = 13332 | calculated 0.000038
F = -1.000000 | I = 13333 | calculated -0.000037
F = 1.000000 | I = 13334 | calculated 0.000037
F = -1.000000 | I = 13335 | calculated -0.000037
F = 1.000000 | I = 13336 | calculated 0.000037
F = -1.000000 | I = 13337 | calculated -0.000037
F = 1.000000 | I = 13338 | calculated 0.000037
F = -1.000000 | I = 13339 | calculated -0.000037
F = 1.000000 | I = 13340 | calculated 0.000037
F = -1.000000 | I = 13341 | calculated -0.000037
F = 1.000000 | I = 13342 | calculated 0.000037
F = -1.000000 | I = 13343 | calculated -0.000037
F = 1.000000 | I = 13344 | calculated 0.000037
F = -1.000000 | I = 13345 | calculated -0.000037
F = 1.000000 | I = 13346 | calculated 0.000037
F = -1.000000 | I = 13347 | calculated -0.000037
F = 1.000000 | I = 13348 | calculated 0.000037
F = -1.000000 | I = 13349 | calculated -0.000037
F = 1.000000 | I = 13350 | calculated 0.000037
F = -1.000000 | I = 13351 | calculated -0.000037
F = 1.000000 | I = 13352 | calculated 0.000037
F = -1.000000 | I = 13353 | calculated -0.000037
F = 1.000000 | I = 13354 | calculated 0.000037
F = -1.000000 | I = 13355 | calculated -0.000037
F = 1.000000 | I = 13356 | calculated 0.000037
F = -1.000000 | I = 13357 | calculated -0.000037
F = 1.000000 | I = 13358 | calculated 0.000037
F = -1.000000 | I = 13359 | calculated -0.000037
F = 1.000000 | I = 13360 | calculated 0.000037
F = -1.000000 | I = 13361 | calculated -0.000037
F = 1.000000 | I = 13362 | calculated 0.000037
F = -1.000000 | I = 13363 | calculated -0.000037
F = 1.000000 | I = 13364 | calculated 0.000037
F = -1.000000 | I = 13365 | calculated -0.000037
F = 1.000000 | I = 13366 | calculated 0.000037
F = -1.000000 | I = 13367 | calculated -0.000037
F = 1.000000 | I = 13368 | calculated 0.000037
F = -1.000000 | I = 13369 | calculated -0.000037
F = 1.000000 | I = 13370 | calculated 0.000037
F = -1.000000 | I = 13371 | calculated -0.000037
F = 1.000000 | I = 13372 | calculated 0.000037
F = -1.000000 | I = 13373 | calculated -0.000037
F = 1.000000 | I = 13374 | calculated 0.000037
F = 1.000000 | I = 13376 | calculated 0.000037
F = -1.000000 | I = 13375 | calculated -0.000037
F = -1.000000 | I = 13377 | calculated -0.000037
F = 1.000000 | I = 13378 | calculated 0.000037
F = -1.000000 | I = 13379 | calculated -0.000037
F = 1.000000 | I = 13380 | calculated 0.000037
F = -1.000000 | I = 13381 | calculated -0.000037
F = 1.000000 | I = 13382 | calculated 0.000037
F = -1.000000 | I = 13383 | calculated -0.000037
F = 1.000000 | I = 13384 | calculated 0.000037
F = -1.000000 | I = 13385 | calculated -0.000037
F = 1.000000 | I = 13386 | calculated 0.000037
F = -1.000000 | I = 13387 | calculated -0.000037
F = 1.000000 | I = 13388 | calculated 0.000037
F = -1.000000 | I = 13389 | calculated -0.000037
F = 1.000000 | I = 13390 | calculated 0.000037
F = -1.000000 | I = 13391 | calculated -0.000037
F = 1.000000 | I = 13392 | calculated 0.000037
F = -1.000000 | I = 13393 | calculated -0.000037
F = 1.000000 | I = 13394 | calculated 0.000037
F = -1.000000 | I = 13395 | calculated -0.000037
F = 1.000000 | I = 13396 | calculated 0.000037
F = -1.000000 | I = 13397 | calculated -0.000037
F = 1.000000 | I = 13398 | calculated 0.000037
F = -1.000000 | I = 13399 | calculated -0.000037
F = 1.000000 | I = 13400 | calculated 0.000037
F = -1.000000 | I = 13401 | calculated -0.000037
F = 1.000000 | I = 13402 | calculated 0.000037
F = -1.000000 | I = 13403 | calculated -0.000037
F = 1.000000 | I = 13404 | calculated 0.000037
F = -1.000000 | I = 13405 | calculated -0.000037
F = 1.000000 | I = 13406 | calculated 0.000037
F = -1.000000 | I = 13407 | calculated -0.000037
F = 1.000000 | I = 13408 | calculated 0.000037
F = -1.000000 | I = 13409 | calculated -0.000037
F = 1.000000 | I = 13410 | calculated 0.000037
F = -1.000000 | I = 13411 | calculated -0.000037
F = 1.000000 | I = 13412 | calculated 0.000037
F = -1.000000 | I = 13413 | calculated -0.000037
F = 1.000000 | I = 13414 | calculated 0.000037
F = -1.000000 | I = 13415 | calculated -0.000037
F = 1.000000 | I = 13416 | calculated 0.000037
F = -1.000000 | I = 13417 | calculated -0.000037
F = 1.000000 | I = 13418 | calculated 0.000037
F = -1.000000 | I = 13419 | calculated -0.000037
F = 1.000000 | I = 13420 | calculated 0.000037
F = -1.000000 | I = 13421 | calculated -0.000037
F = 1.000000 | I = 13422 | calculated 0.000037
F = -1.000000 | I = 13423 | calculated -0.000037
F = 1.000000 | I = 13424 | calculated 0.000037
F = -1.000000 | I = 13425 | calculated -0.000037
F = 1.000000 | I = 13426 | calculated 0.000037
F = -1.000000 | I = 13427 | calculated -0.000037
F = 1.000000 | I = 13428 | calculated 0.000037
F = -1.000000 | I = 13429 | calculated -0.000037
F = 1.000000 | I = 13430 | calculated 0.000037
F = -1.000000 | I = 13431 | calculated -0.000037
F = 1.000000 | I = 13432 | calculated 0.000037
F = -1.000000 | I = 13433 | calculated -0.000037
F = 1.000000 | I = 13434 | calculated 0.000037
F = -1.000000 | I = 13435 | calculated -0.000037
F = 1.000000 | I = 13436 | calculated 0.000037
F = -1.000000 | I = 13437 | calculated -0.000037
F = 1.000000 | I = 13438 | calculated 0.000037
F = -1.000000 | I = 13439 | calculated -0.000037
F = 1.000000 | I = 13440 | calculated 0.000037
F = -1.000000 | I = 13441 | calculated -0.000037
F = 1.000000 | I = 13442 | calculated 0.000037
F = -1.000000 | I = 13443 | calculated -0.000037
F = 1.000000 | I = 13444 | calculated 0.000037
F = -1.000000 | I = 13445 | calculated -0.000037
F = 1.000000 | I = 13446 | calculated 0.000037
F = -1.000000 | I = 13447 | calculated -0.000037
F = 1.000000 | I = 13448 | calculated 0.000037
F = -1.000000 | I = 13449 | calculated -0.000037
F = 1.000000 | I = 13450 | calculated 0.000037
F = -1.000000 | I = 13451 | calculated -0.000037
F = 1.000000 | I = 13452 | calculated 0.000037
F = -1.000000 | I = 13453 | calculated -0.000037
F = 1.000000 | I = 13454 | calculated 0.000037
F = -1.000000 | I = 13455 | calculated -0.000037
F = 1.000000 | I = 13456 | calculated 0.000037
F = -1.000000 | I = 13457 | calculated -0.000037
F = 1.000000 | I = 13458 | calculated 0.000037
F = -1.000000 | I = 13459 | calculated -0.000037
F = -1.000000 | I = 13461 | calculated -0.000037
F = 1.000000 | I = 13460 | calculated 0.000037
F = 1.000000 | I = 13462 | calculated 0.000037
F = -1.000000 | I = 13463 | calculated -0.000037
F = 1.000000 | I = 13464 | calculated 0.000037
F = -1.000000 | I = 13465 | calculated -0.000037
F = 1.000000 | I = 13466 | calculated 0.000037
F = -1.000000 | I = 13467 | calculated -0.000037
F = 1.000000 | I = 13468 | calculated 0.000037
F = -1.000000 | I = 13469 | calculated -0.000037
F = 1.000000 | I = 13470 | calculated 0.000037
F = -1.000000 | I = 13471 | calculated -0.000037
F = 1.000000 | I = 13472 | calculated 0.000037
F = -1.000000 | I = 13473 | calculated -0.000037
F = 1.000000 | I = 13474 | calculated 0.000037
F = -1.000000 | I = 13475 | calculated -0.000037
F = 1.000000 | I = 13476 | calculated 0.000037
F = -1.000000 | I = 13477 | calculated -0.000037
F = 1.000000 | I = 13478 | calculated 0.000037
F = -1.000000 | I = 13479 | calculated -0.000037
F = 1.000000 | I = 13480 | calculated 0.000037
F = -1.000000 | I = 13481 | calculated -0.000037
F = 1.000000 | I = 13482 | calculated 0.000037
F = -1.000000 | I = 13483 | calculated -0.000037
F = 1.000000 | I = 13484 | calculated 0.000037
F = -1.000000 | I = 13485 | calculated -0.000037
F = 1.000000 | I = 13486 | calculated 0.000037
F = -1.000000 | I = 13487 | calculated -0.000037
F = 1.000000 | I = 13488 | calculated 0.000037
F = -1.000000 | I = 13489 | calculated -0.000037
F = 1.000000 | I = 13490 | calculated 0.000037
F = -1.000000 | I = 13491 | calculated -0.000037
F = 1.000000 | I = 13492 | calculated 0.000037
F = -1.000000 | I = 13493 | calculated -0.000037
F = 1.000000 | I = 13494 | calculated 0.000037
F = -1.000000 | I = 13495 | calculated -0.000037
F = 1.000000 | I = 13496 | calculated 0.000037
F = -1.000000 | I = 13497 | calculated -0.000037
F = 1.000000 | I = 13498 | calculated 0.000037
F = -1.000000 | I = 13499 | calculated -0.000037
F = 1.000000 | I = 13500 | calculated 0.000037
F = -1.000000 | I = 13501 | calculated -0.000037
F = 1.000000 | I = 13502 | calculated 0.000037
F = -1.000000 | I = 13503 | calculated -0.000037
F = 1.000000 | I = 13504 | calculated 0.000037
F = -1.000000 | I = 13505 | calculated -0.000037
F = 1.000000 | I = 13506 | calculated 0.000037
F = -1.000000 | I = 13507 | calculated -0.000037
F = 1.000000 | I = 13508 | calculated 0.000037
F = -1.000000 | I = 13509 | calculated -0.000037
F = 1.000000 | I = 13510 | calculated 0.000037
F = -1.000000 | I = 13511 | calculated -0.000037
F = 1.000000 | I = 13512 | calculated 0.000037
F = -1.000000 | I = 13513 | calculated -0.000037
F = 1.000000 | I = 13514 | calculated 0.000037
F = -1.000000 | I = 13515 | calculated -0.000037
F = 1.000000 | I = 13516 | calculated 0.000037
F = -1.000000 | I = 13517 | calculated -0.000037
F = 1.000000 | I = 13518 | calculated 0.000037
F = -1.000000 | I = 13519 | calculated -0.000037
F = 1.000000 | I = 13520 | calculated 0.000037
F = -1.000000 | I = 13521 | calculated -0.000037
F = 1.000000 | I = 13522 | calculated 0.000037
F = -1.000000 | I = 13523 | calculated -0.000037
F = 1.000000 | I = 13524 | calculated 0.000037
F = -1.000000 | I = 13525 | calculated -0.000037
F = 1.000000 | I = 13526 | calculated 0.000037
F = -1.000000 | I = 13527 | calculated -0.000037
F = 1.000000 | I = 13528 | calculated 0.000037
F = -1.000000 | I = 13529 | calculated -0.000037
F = 1.000000 | I = 13530 | calculated 0.000037
F = -1.000000 | I = 13531 | calculated -0.000037
F = 1.000000 | I = 13532 | calculated 0.000037
F = -1.000000 | I = 13533 | calculated -0.000037
F = 1.000000 | I = 13534 | calculated 0.000037
F = -1.000000 | I = 13535 | calculated -0.000037
F = 1.000000 | I = 13536 | calculated 0.000037
F = -1.000000 | I = 13537 | calculated -0.000037
F = 1.000000 | I = 13538 | calculated 0.000037
F = -1.000000 | I = 13539 | calculated -0.000037
F = 1.000000 | I = 13540 | calculated 0.000037
F = -1.000000 | I = 13541 | calculated -0.000037
F = 1.000000 | I = 13542 | calculated 0.000037
F = -1.000000 | I = 13543 | calculated -0.000037
F = -1.000000 | I = 13545 | calculated -0.000037
F = 1.000000 | I = 13544 | calculated 0.000037
F = 1.000000 | I = 13546 | calculated 0.000037
F = -1.000000 | I = 13547 | calculated -0.000037
F = 1.000000 | I = 13548 | calculated 0.000037
F = -1.000000 | I = 13549 | calculated -0.000037
F = 1.000000 | I = 13550 | calculated 0.000037
F = -1.000000 | I = 13551 | calculated -0.000037
F = 1.000000 | I = 13552 | calculated 0.000037
F = -1.000000 | I = 13553 | calculated -0.000037
F = 1.000000 | I = 13554 | calculated 0.000037
F = -1.000000 | I = 13555 | calculated -0.000037
F = 1.000000 | I = 13556 | calculated 0.000037
F = -1.000000 | I = 13557 | calculated -0.000037
F = 1.000000 | I = 13558 | calculated 0.000037
F = -1.000000 | I = 13559 | calculated -0.000037
F = 1.000000 | I = 13560 | calculated 0.000037
F = -1.000000 | I = 13561 | calculated -0.000037
F = 1.000000 | I = 13562 | calculated 0.000037
F = -1.000000 | I = 13563 | calculated -0.000037
F = 1.000000 | I = 13564 | calculated 0.000037
F = -1.000000 | I = 13565 | calculated -0.000037
F = 1.000000 | I = 13566 | calculated 0.000037
F = -1.000000 | I = 13567 | calculated -0.000037
F = 1.000000 | I = 13568 | calculated 0.000037
F = -1.000000 | I = 13569 | calculated -0.000037
F = 1.000000 | I = 13570 | calculated 0.000037
F = -1.000000 | I = 13571 | calculated -0.000037
F = 1.000000 | I = 13572 | calculated 0.000037
F = -1.000000 | I = 13573 | calculated -0.000037
F = 1.000000 | I = 13574 | calculated 0.000037
F = -1.000000 | I = 13575 | calculated -0.000037
F = 1.000000 | I = 13576 | calculated 0.000037
F = -1.000000 | I = 13577 | calculated -0.000037
F = 1.000000 | I = 13578 | calculated 0.000037
F = -1.000000 | I = 13579 | calculated -0.000037
F = 1.000000 | I = 13580 | calculated 0.000037
F = -1.000000 | I = 13581 | calculated -0.000037
F = 1.000000 | I = 13582 | calculated 0.000037
F = -1.000000 | I = 13583 | calculated -0.000037
F = 1.000000 | I = 13584 | calculated 0.000037
F = -1.000000 | I = 13585 | calculated -0.000037
F = 1.000000 | I = 13586 | calculated 0.000037
F = -1.000000 | I = 13587 | calculated -0.000037
F = 1.000000 | I = 13588 | calculated 0.000037
F = -1.000000 | I = 13589 | calculated -0.000037
F = 1.000000 | I = 13590 | calculated 0.000037
F = -1.000000 | I = 13591 | calculated -0.000037
F = 1.000000 | I = 13592 | calculated 0.000037
F = -1.000000 | I = 13593 | calculated -0.000037
F = 1.000000 | I = 13594 | calculated 0.000037
F = -1.000000 | I = 13595 | calculated -0.000037
F = 1.000000 | I = 13596 | calculated 0.000037
F = -1.000000 | I = 13597 | calculated -0.000037
F = 1.000000 | I = 13598 | calculated 0.000037
F = -1.000000 | I = 13599 | calculated -0.000037
F = 1.000000 | I = 13600 | calculated 0.000037
F = -1.000000 | I = 13601 | calculated -0.000037
F = 1.000000 | I = 13602 | calculated 0.000037
F = -1.000000 | I = 13603 | calculated -0.000037
F = 1.000000 | I = 13604 | calculated 0.000037
F = -1.000000 | I = 13605 | calculated -0.000037
F = 1.000000 | I = 13606 | calculated 0.000037
F = -1.000000 | I = 13607 | calculated -0.000037
F = 1.000000 | I = 13608 | calculated 0.000037
F = -1.000000 | I = 13609 | calculated -0.000037
F = 1.000000 | I = 13610 | calculated 0.000037
F = -1.000000 | I = 13611 | calculated -0.000037
F = 1.000000 | I = 13612 | calculated 0.000037
F = -1.000000 | I = 13613 | calculated -0.000037
F = 1.000000 | I = 13614 | calculated 0.000037
F = -1.000000 | I = 13615 | calculated -0.000037
F = 1.000000 | I = 13616 | calculated 0.000037
F = -1.000000 | I = 13617 | calculated -0.000037
F = 1.000000 | I = 13618 | calculated 0.000037
F = -1.000000 | I = 13619 | calculated -0.000037
F = 1.000000 | I = 13620 | calculated 0.000037
F = -1.000000 | I = 13621 | calculated -0.000037
F = 1.000000 | I = 13622 | calculated 0.000037
F = -1.000000 | I = 13623 | calculated -0.000037
F = 1.000000 | I = 13624 | calculated 0.000037
F = -1.000000 | I = 13625 | calculated -0.000037
F = 1.000000 | I = 13626 | calculated 0.000037
F = -1.000000 | I = 13627 | calculated -0.000037
F = 1.000000 | I = 13628 | calculated 0.000037
F = -1.000000 | I = 13629 | calculated -0.000037
F = 1.000000 | I = 13630 | calculated 0.000037
F = -1.000000 | I = 13631 | calculated -0.000037
F = 1.000000 | I = 13632 | calculated 0.000037
F = -1.000000 | I = 13633 | calculated -0.000037
F = 1.000000 | I = 13634 | calculated 0.000037
F = -1.000000 | I = 13635 | calculated -0.000037
F = 1.000000 | I = 13636 | calculated 0.000037
F = -1.000000 | I = 13637 | calculated -0.000037
F = 1.000000 | I = 13638 | calculated 0.000037
F = -1.000000 | I = 13639 | calculated -0.000037
F = 1.000000 | I = 13640 | calculated 0.000037
F = -1.000000 | I = 13641 | calculated -0.000037
F = 1.000000 | I = 13642 | calculated 0.000037
F = -1.000000 | I = 13643 | calculated -0.000037
F = 1.000000 | I = 13644 | calculated 0.000037
F = -1.000000 | I = 13645 | calculated -0.000037
F = 1.000000 | I = 13646 | calculated 0.000037
F = -1.000000 | I = 13647 | calculated -0.000037
F = 1.000000 | I = 13648 | calculated 0.000037
F = -1.000000 | I = 13649 | calculated -0.000037
F = 1.000000 | I = 13650 | calculated 0.000037
F = -1.000000 | I = 13651 | calculated -0.000037
F = 1.000000 | I = 13652 | calculated 0.000037
F = -1.000000 | I = 13653 | calculated -0.000037
F = 1.000000 | I = 13654 | calculated 0.000037
F = -1.000000 | I = 13655 | calculated -0.000037
F = 1.000000 | I = 13656 | calculated 0.000037
F = -1.000000 | I = 13657 | calculated -0.000037
F = 1.000000 | I = 13658 | calculated 0.000037
F = -1.000000 | I = 13659 | calculated -0.000037
F = 1.000000 | I = 13660 | calculated 0.000037
F = -1.000000 | I = 13661 | calculated -0.000037
F = 1.000000 | I = 13662 | calculated 0.000037
F = -1.000000 | I = 13663 | calculated -0.000037
F = 1.000000 | I = 13664 | calculated 0.000037
F = -1.000000 | I = 13665 | calculated -0.000037
F = 1.000000 | I = 13666 | calculated 0.000037
F = -1.000000 | I = 13667 | calculated -0.000037
F = 1.000000 | I = 13668 | calculated 0.000037
F = -1.000000 | I = 13669 | calculated -0.000037
F = 1.000000 | I = 13670 | calculated 0.000037
F = -1.000000 | I = 13671 | calculated -0.000037
F = 1.000000 | I = 13672 | calculated 0.000037
F = -1.000000 | I = 13673 | calculated -0.000037
F = 1.000000 | I = 13674 | calculated 0.000037
F = -1.000000 | I = 13675 | calculated -0.000037
F = 1.000000 | I = 13676 | calculated 0.000037
F = -1.000000 | I = 13677 | calculated -0.000037
F = 1.000000 | I = 13678 | calculated 0.000037
F = -1.000000 | I = 13679 | calculated -0.000037
F = 1.000000 | I = 13680 | calculated 0.000037
F = -1.000000 | I = 13681 | calculated -0.000037
F = 1.000000 | I = 13682 | calculated 0.000037
F = -1.000000 | I = 13683 | calculated -0.000037
F = 1.000000 | I = 13684 | calculated 0.000037
F = -1.000000 | I = 13685 | calculated -0.000037
F = 1.000000 | I = 13686 | calculated 0.000037
F = -1.000000 | I = 13687 | calculated -0.000037
F = 1.000000 | I = 13688 | calculated 0.000037
F = -1.000000 | I = 13689 | calculated -0.000037
F = 1.000000 | I = 13690 | calculated 0.000037
F = -1.000000 | I = 13691 | calculated -0.000037
F = 1.000000 | I = 13692 | calculated 0.000037
F = -1.000000 | I = 13693 | calculated -0.000037
F = 1.000000 | I = 13694 | calculated 0.000037
F = -1.000000 | I = 13695 | calculated -0.000037
F = 1.000000 | I = 13696 | calculated 0.000037
F = -1.000000 | I = 13697 | calculated -0.000037
F = 1.000000 | I = 13698 | calculated 0.000037
F = -1.000000 | I = 13699 | calculated -0.000036
F = 1.000000 | I = 13700 | calculated 0.000036
F = -1.000000 | I = 13701 | calculated -0.000036
F = 1.000000 | I = 13702 | calculated 0.000036
F = -1.000000 | I = 13703 | calculated -0.000036
F = 1.000000 | I = 13704 | calculated 0.000036
F = -1.000000 | I = 13705 | calculated -0.000036
F = 1.000000 | I = 13706 | calculated 0.000036
F = -1.000000 | I = 13707 | calculated -0.000036
F = 1.000000 | I = 13708 | calculated 0.000036
F = -1.000000 | I = 13709 | calculated -0.000036
F = 1.000000 | I = 13710 | calculated 0.000036
F = -1.000000 | I = 13711 | calculated -0.000036
F = 1.000000 | I = 13712 | calculated 0.000036
F = -1.000000 | I = 13713 | calculated -0.000036
F = 1.000000 | I = 13714 | calculated 0.000036
F = -1.000000 | I = 13715 | calculated -0.000036
F = 1.000000 | I = 13716 | calculated 0.000036
F = -1.000000 | I = 13717 | calculated -0.000036
F = 1.000000 | I = 13718 | calculated 0.000036
F = -1.000000 | I = 13719 | calculated -0.000036
F = 1.000000 | I = 13720 | calculated 0.000036
F = -1.000000 | I = 13721 | calculated -0.000036
F = 1.000000 | I = 13722 | calculated 0.000036
F = -1.000000 | I = 13723 | calculated -0.000036
F = 1.000000 | I = 13724 | calculated 0.000036
F = -1.000000 | I = 13725 | calculated -0.000036
F = 1.000000 | I = 13726 | calculated 0.000036
F = -1.000000 | I = 13727 | calculated -0.000036
F = 1.000000 | I = 13728 | calculated 0.000036
F = -1.000000 | I = 13729 | calculated -0.000036
F = 1.000000 | I = 13730 | calculated 0.000036
F = -1.000000 | I = 13731 | calculated -0.000036
F = 1.000000 | I = 13732 | calculated 0.000036
F = -1.000000 | I = 13733 | calculated -0.000036
F = 1.000000 | I = 13734 | calculated 0.000036
F = -1.000000 | I = 13735 | calculated -0.000036
F = 1.000000 | I = 13736 | calculated 0.000036
F = -1.000000 | I = 13737 | calculated -0.000036
F = 1.000000 | I = 13738 | calculated 0.000036
F = -1.000000 | I = 13739 | calculated -0.000036
F = 1.000000 | I = 13740 | calculated 0.000036
F = -1.000000 | I = 13741 | calculated -0.000036
F = 1.000000 | I = 13742 | calculated 0.000036
F = -1.000000 | I = 13743 | calculated -0.000036
F = 1.000000 | I = 13744 | calculated 0.000036
F = -1.000000 | I = 13745 | calculated -0.000036
F = 1.000000 | I = 13746 | calculated 0.000036
F = -1.000000 | I = 13747 | calculated -0.000036
F = 1.000000 | I = 13748 | calculated 0.000036
F = -1.000000 | I = 13749 | calculated -0.000036
F = 1.000000 | I = 13750 | calculated 0.000036
F = -1.000000 | I = 13751 | calculated -0.000036
